,Unnamed: 0,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,amount,Month,Time,group
154,1786,178258.0,iPhone,1.0,700.0,2019-04-22 01:00:00,"479 9th St, Los Angeles, CA 90001",700.0,4,1,"iPhone,Apple Airpods Headphones"
155,1787,178258.0,Apple Airpods Headphones,1.0,150.0,2019-04-22 01:00:00,"479 9th St, Los Angeles, CA 90001",150.0,4,1,"iPhone,Apple Airpods Headphones"
156,1809,178280.0,iPhone,1.0,700.0,2019-04-08 12:34:00,"806 Madison St, San Francisco, CA 94016",700.0,4,12,"iPhone,Lightning Charging Cable"
157,1810,178280.0,Lightning Charging Cable,1.0,14.95,2019-04-08 12:34:00,"806 Madison St, San Francisco, CA 94016",14.95,4,12,"iPhone,Lightning Charging Cable"
158,1820,178290.0,Wired Headphones,2.0,11.99,2019-04-09 17:37:00,"647 Cedar St, Portland, ME 04101",23.98,4,17,"Wired Headphones,ThinkPad Laptop"
159,1821,178290.0,ThinkPad Laptop,1.0,999.99,2019-04-09 17:37:00,"647 Cedar St, Portland, ME 04101",999.99,4,17,"Wired Headphones,ThinkPad Laptop"
160,1935,178404.0,Bose SoundSport Headphones,1.0,99.99,2019-04-06 21:10:00,"425 2nd St, Seattle, WA 98101",99.99,4,21,"Bose SoundSport Headphones,USB-C Charging Cable"
161,1936,178404.0,USB-C Charging Cable,1.0,11.95,2019-04-06 21:10:00,"425 2nd St, Seattle, WA 98101",11.95,4,21,"Bose SoundSport Headphones,USB-C Charging Cable"
162,1944,178412.0,Vareebadd Phone,1.0,400.0,2019-04-05 18:58:00,"743 Forest St, New York City, NY 10001",400.0,4,18,"Vareebadd Phone,Wired Headphones"
163,1945,178412.0,Wired Headphones,1.0,11.99,2019-04-05 18:58:00,"743 Forest St, New York City, NY 10001",11.99,4,18,"Vareebadd Phone,Wired Headphones"
164,1965,178432.0,Bose SoundSport Headphones,1.0,99.99,2019-04-13 14:17:00,"40 12th St, Seattle, WA 98101",99.99,4,14,"Bose SoundSport Headphones,USB-C Charging Cable"
165,1966,178432.0,USB-C Charging Cable,1.0,11.95,2019-04-13 14:17:00,"40 12th St, Seattle, WA 98101",11.95,4,14,"Bose SoundSport Headphones,USB-C Charging Cable"
166,2058,178523.0,USB-C Charging Cable,1.0,11.95,2019-04-08 13:54:00,"840 Jefferson St, Boston, MA 02215",11.95,4,13,"USB-C Charging Cable,20in Monitor"
167,2059,178523.0,20in Monitor,1.0,109.99,2019-04-08 13:54:00,"840 Jefferson St, Boston, MA 02215",109.99,4,13,"USB-C Charging Cable,20in Monitor"
168,2061,178525.0,AAA Batteries (4-pack),2.0,2.99,2019-04-01 15:55:00,"537 Lakeview St, Los Angeles, CA 90001",5.98,4,15,"AAA Batteries (4-pack),AA Batteries (4-pack)"
169,2062,178525.0,AA Batteries (4-pack),2.0,3.84,2019-04-01 15:55:00,"537 Lakeview St, Los Angeles, CA 90001",7.68,4,15,"AAA Batteries (4-pack),AA Batteries (4-pack)"
170,2064,178527.0,AA Batteries (4-pack),1.0,3.84,2019-04-05 23:17:00,"169 Wilson St, Los Angeles, CA 90001",3.84,4,23,"AA Batteries (4-pack),Bose SoundSport Headphones"
171,2065,178527.0,Bose SoundSport Headphones,1.0,99.99,2019-04-05 23:17:00,"169 Wilson St, Los Angeles, CA 90001",99.99,4,23,"AA Batteries (4-pack),Bose SoundSport Headphones"
172,2110,178572.0,USB-C Charging Cable,1.0,11.95,2019-04-21 09:16:00,"177 Pine St, San Francisco, CA 94016",11.95,4,9,"USB-C Charging Cable,27in 4K Gaming Monitor"
173,2111,178572.0,27in 4K Gaming Monitor,1.0,389.99,2019-04-21 09:16:00,"177 Pine St, San Francisco, CA 94016",389.99,4,9,"USB-C Charging Cable,27in 4K Gaming Monitor"
174,2289,178749.0,iPhone,1.0,700.0,2019-04-30 15:53:00,"972 Hickory St, San Francisco, CA 94016",700.0,4,15,"iPhone,Lightning Charging Cable"
175,2290,178749.0,Lightning Charging Cable,1.0,14.95,2019-04-30 15:53:00,"972 Hickory St, San Francisco, CA 94016",14.95,4,15,"iPhone,Lightning Charging Cable"
176,2322,178781.0,Google Phone,1.0,600.0,2019-04-03 16:47:00,"655 1st St, San Francisco, CA 94016",600.0,4,16,"Google Phone,Wired Headphones"
177,2323,178781.0,Wired Headphones,1.0,11.99,2019-04-03 16:47:00,"655 1st St, San Francisco, CA 94016",11.99,4,16,"Google Phone,Wired Headphones"
178,2367,178825.0,iPhone,1.0,700.0,2019-04-02 14:00:00,"705 Center St, Atlanta, GA 30301",700.0,4,14,"iPhone,Apple Airpods Headphones"
179,2368,178825.0,Apple Airpods Headphones,1.0,150.0,2019-04-02 14:00:00,"705 Center St, Atlanta, GA 30301",150.0,4,14,"iPhone,Apple Airpods Headphones"
180,2429,178886.0,Google Phone,1.0,600.0,2019-04-08 16:11:00,"207 Spruce St, Atlanta, GA 30301",600.0,4,16,"Google Phone,Wired Headphones"
181,2430,178886.0,Wired Headphones,1.0,11.99,2019-04-08 16:11:00,"207 Spruce St, Atlanta, GA 30301",11.99,4,16,"Google Phone,Wired Headphones"
182,2498,178954.0,Google Phone,1.0,600.0,2019-04-17 17:12:00,"400 11th St, Boston, MA 02215",600.0,4,17,"Google Phone,USB-C Charging Cable"
183,2499,178954.0,USB-C Charging Cable,1.0,11.95,2019-04-17 17:12:00,"400 11th St, Boston, MA 02215",11.95,4,17,"Google Phone,USB-C Charging Cable"
184,2534,178989.0,Vareebadd Phone,1.0,400.0,2019-04-10 12:30:00,"891 Jefferson St, San Francisco, CA 94016",400.0,4,12,"Vareebadd Phone,USB-C Charging Cable"
185,2535,178989.0,USB-C Charging Cable,1.0,11.95,2019-04-10 12:30:00,"891 Jefferson St, San Francisco, CA 94016",11.95,4,12,"Vareebadd Phone,USB-C Charging Cable"
186,2536,178990.0,Google Phone,1.0,600.0,2019-04-10 01:39:00,"417 13th St, San Francisco, CA 94016",600.0,4,1,"Google Phone,USB-C Charging Cable"
187,2537,178990.0,USB-C Charging Cable,1.0,11.95,2019-04-10 01:39:00,"417 13th St, San Francisco, CA 94016",11.95,4,1,"Google Phone,USB-C Charging Cable"
188,2547,179000.0,iPhone,1.0,700.0,2019-04-23 22:23:00,"181 Cedar St, San Francisco, CA 94016",700.0,4,22,"iPhone,Lightning Charging Cable"
189,2548,179000.0,Lightning Charging Cable,1.0,14.95,2019-04-23 22:23:00,"181 Cedar St, San Francisco, CA 94016",14.95,4,22,"iPhone,Lightning Charging Cable"
190,2576,179028.0,27in 4K Gaming Monitor,1.0,389.99,2019-04-12 14:56:00,"774 12th St, Seattle, WA 98101",389.99,4,14,"27in 4K Gaming Monitor,Bose SoundSport Headphones"
191,2577,179028.0,Bose SoundSport Headphones,1.0,99.99,2019-04-12 14:56:00,"774 12th St, Seattle, WA 98101",99.99,4,14,"27in 4K Gaming Monitor,Bose SoundSport Headphones"
192,2606,179057.0,Google Phone,1.0,600.0,2019-04-10 21:39:00,"820 13th St, New York City, NY 10001",600.0,4,21,"Google Phone,USB-C Charging Cable"
193,2607,179057.0,USB-C Charging Cable,1.0,11.95,2019-04-10 21:39:00,"820 13th St, New York City, NY 10001",11.95,4,21,"Google Phone,USB-C Charging Cable"
194,2626,179076.0,Google Phone,1.0,600.0,2019-05-01 00:17:00,"635 Chestnut St, San Francisco, CA 94016",600.0,5,0,"Google Phone,USB-C Charging Cable"
195,2627,179076.0,USB-C Charging Cable,1.0,11.95,2019-05-01 00:17:00,"635 Chestnut St, San Francisco, CA 94016",11.95,5,0,"Google Phone,USB-C Charging Cable"
196,2659,179108.0,Lightning Charging Cable,1.0,14.95,2019-04-21 15:09:00,"828 West St, New York City, NY 10001",14.95,4,15,"Lightning Charging Cable,AAA Batteries (4-pack)"
197,2660,179108.0,AAA Batteries (4-pack),1.0,2.99,2019-04-21 15:09:00,"828 West St, New York City, NY 10001",2.99,4,15,"Lightning Charging Cable,AAA Batteries (4-pack)"
198,2680,179128.0,iPhone,1.0,700.0,2019-04-26 19:20:00,"10 Ridge St, San Francisco, CA 94016",700.0,4,19,"iPhone,Apple Airpods Headphones"
199,2681,179128.0,Apple Airpods Headphones,1.0,150.0,2019-04-26 19:20:00,"10 Ridge St, San Francisco, CA 94016",150.0,4,19,"iPhone,Apple Airpods Headphones"
200,2715,179162.0,Google Phone,1.0,600.0,2019-04-23 16:51:00,"513 Sunset St, New York City, NY 10001",600.0,4,16,"Google Phone,USB-C Charging Cable"
201,2716,179162.0,USB-C Charging Cable,1.0,11.95,2019-04-23 16:51:00,"513 Sunset St, New York City, NY 10001",11.95,4,16,"Google Phone,USB-C Charging Cable"
202,2780,179226.0,34in Ultrawide Monitor,1.0,379.99,2019-04-09 19:45:00,"332 Adams St, New York City, NY 10001",379.99,4,19,"34in Ultrawide Monitor,Macbook Pro Laptop"
203,2781,179226.0,Macbook Pro Laptop,1.0,1700.0,2019-04-09 19:45:00,"332 Adams St, New York City, NY 10001",1700.0,4,19,"34in Ultrawide Monitor,Macbook Pro Laptop"
204,2826,179270.0,iPhone,1.0,700.0,2019-04-01 20:38:00,"36 River St, Los Angeles, CA 90001",700.0,4,20,"iPhone,Lightning Charging Cable"
205,2827,179270.0,Lightning Charging Cable,1.0,14.95,2019-04-01 20:38:00,"36 River St, Los Angeles, CA 90001",14.95,4,20,"iPhone,Lightning Charging Cable"
206,2868,179311.0,Wired Headphones,2.0,11.99,2019-04-09 01:35:00,"611 13th St, Austin, TX 73301",23.98,4,1,"Wired Headphones,USB-C Charging Cable"
207,2869,179311.0,USB-C Charging Cable,1.0,11.95,2019-04-09 01:35:00,"611 13th St, Austin, TX 73301",11.95,4,1,"Wired Headphones,USB-C Charging Cable"
208,2886,179328.0,Wired Headphones,1.0,11.99,2019-04-01 19:19:00,"780 River St, San Francisco, CA 94016",11.99,4,19,"Wired Headphones,AA Batteries (4-pack)"
209,2887,179328.0,AA Batteries (4-pack),1.0,3.84,2019-04-01 19:19:00,"780 River St, San Francisco, CA 94016",3.84,4,19,"Wired Headphones,AA Batteries (4-pack)"
210,2899,179340.0,Macbook Pro Laptop,1.0,1700.0,2019-04-28 10:37:00,"391 Center St, San Francisco, CA 94016",1700.0,4,10,"Macbook Pro Laptop,Apple Airpods Headphones"
211,2900,179340.0,Apple Airpods Headphones,1.0,150.0,2019-04-28 10:37:00,"391 Center St, San Francisco, CA 94016",150.0,4,10,"Macbook Pro Laptop,Apple Airpods Headphones"
212,2917,179357.0,Google Phone,1.0,600.0,2019-04-01 22:28:00,"740 Lakeview St, Dallas, TX 75001",600.0,4,22,"Google Phone,USB-C Charging Cable"
213,2918,179357.0,USB-C Charging Cable,1.0,11.95,2019-04-01 22:28:00,"740 Lakeview St, Dallas, TX 75001",11.95,4,22,"Google Phone,USB-C Charging Cable"
214,2938,179377.0,USB-C Charging Cable,1.0,11.95,2019-04-18 19:29:00,"830 8th St, Los Angeles, CA 90001",11.95,4,19,"USB-C Charging Cable,AA Batteries (4-pack)"
215,2939,179377.0,AA Batteries (4-pack),1.0,3.84,2019-04-18 19:29:00,"830 8th St, Los Angeles, CA 90001",3.84,4,19,"USB-C Charging Cable,AA Batteries (4-pack)"
216,2941,179379.0,Google Phone,1.0,600.0,2019-04-12 15:28:00,"288 Washington St, Los Angeles, CA 90001",600.0,4,15,"Google Phone,Bose SoundSport Headphones"
217,2942,179379.0,Bose SoundSport Headphones,1.0,99.99,2019-04-12 15:28:00,"288 Washington St, Los Angeles, CA 90001",99.99,4,15,"Google Phone,Bose SoundSport Headphones"
218,2997,179434.0,Macbook Pro Laptop,1.0,1700.0,2019-04-24 14:26:00,"263 Washington St, New York City, NY 10001",1700.0,4,14,"Macbook Pro Laptop,20in Monitor"
219,2998,179434.0,20in Monitor,1.0,109.99,2019-04-24 14:26:00,"263 Washington St, New York City, NY 10001",109.99,4,14,"Macbook Pro Laptop,20in Monitor"
220,3017,179453.0,iPhone,1.0,700.0,2019-04-19 15:18:00,"644 Chestnut St, Austin, TX 73301",700.0,4,15,"iPhone,Wired Headphones"
221,3018,179453.0,Wired Headphones,1.0,11.99,2019-04-19 15:18:00,"644 Chestnut St, Austin, TX 73301",11.99,4,15,"iPhone,Wired Headphones"
222,3051,179485.0,Vareebadd Phone,1.0,400.0,2019-04-30 11:29:00,"393 Cedar St, Dallas, TX 75001",400.0,4,11,"Vareebadd Phone,USB-C Charging Cable"
223,3052,179485.0,USB-C Charging Cable,1.0,11.95,2019-04-30 11:29:00,"393 Cedar St, Dallas, TX 75001",11.95,4,11,"Vareebadd Phone,USB-C Charging Cable"
224,3081,179514.0,Google Phone,1.0,600.0,2019-04-26 16:05:00,"743 South St, Dallas, TX 75001",600.0,4,16,"Google Phone,USB-C Charging Cable"
225,3082,179514.0,USB-C Charging Cable,1.0,11.95,2019-04-26 16:05:00,"743 South St, Dallas, TX 75001",11.95,4,16,"Google Phone,USB-C Charging Cable"
226,3099,179530.0,Google Phone,1.0,600.0,2019-04-03 17:32:00,"854 Wilson St, San Francisco, CA 94016",600.0,4,17,"Google Phone,USB-C Charging Cable"
227,3100,179530.0,USB-C Charging Cable,1.0,11.95,2019-04-03 17:32:00,"854 Wilson St, San Francisco, CA 94016",11.95,4,17,"Google Phone,USB-C Charging Cable"
228,3108,179538.0,Vareebadd Phone,1.0,400.0,2019-04-04 20:48:00,"219 Hickory St, New York City, NY 10001",400.0,4,20,"Vareebadd Phone,Bose SoundSport Headphones"
229,3109,179538.0,Bose SoundSport Headphones,1.0,99.99,2019-04-04 20:48:00,"219 Hickory St, New York City, NY 10001",99.99,4,20,"Vareebadd Phone,Bose SoundSport Headphones"
230,3111,179540.0,iPhone,1.0,700.0,2019-04-11 12:53:00,"488 Hill St, Austin, TX 73301",700.0,4,12,"iPhone,Lightning Charging Cable"
231,3112,179540.0,Lightning Charging Cable,1.0,14.95,2019-04-11 12:53:00,"488 Hill St, Austin, TX 73301",14.95,4,12,"iPhone,Lightning Charging Cable"
232,3116,179544.0,Wired Headphones,1.0,11.99,2019-04-03 16:22:00,"791 Pine St, San Francisco, CA 94016",11.99,4,16,"Wired Headphones,Flatscreen TV"
233,3117,179544.0,Flatscreen TV,1.0,300.0,2019-04-03 16:22:00,"791 Pine St, San Francisco, CA 94016",300.0,4,16,"Wired Headphones,Flatscreen TV"
234,3226,179653.0,AA Batteries (4-pack),3.0,3.84,2019-04-15 16:53:00,"304 Washington St, Portland, OR 97035",11.52,4,16,"AA Batteries (4-pack),Flatscreen TV"
235,3227,179653.0,Flatscreen TV,1.0,300.0,2019-04-15 16:53:00,"304 Washington St, Portland, OR 97035",300.0,4,16,"AA Batteries (4-pack),Flatscreen TV"
236,3319,179745.0,Google Phone,1.0,600.0,2019-04-05 10:48:00,"209 South St, San Francisco, CA 94016",600.0,4,10,"Google Phone,USB-C Charging Cable"
237,3320,179745.0,USB-C Charging Cable,1.0,11.95,2019-04-05 10:48:00,"209 South St, San Francisco, CA 94016",11.95,4,10,"Google Phone,USB-C Charging Cable"
238,3383,179808.0,USB-C Charging Cable,1.0,11.95,2019-04-04 09:50:00,"952 1st St, Atlanta, GA 30301",11.95,4,9,"USB-C Charging Cable,27in FHD Monitor"
239,3384,179808.0,27in FHD Monitor,1.0,149.99,2019-04-04 09:50:00,"952 1st St, Atlanta, GA 30301",149.99,4,9,"USB-C Charging Cable,27in FHD Monitor"
240,3396,179820.0,Google Phone,1.0,600.0,2019-04-03 08:40:00,"85 Hill St, Boston, MA 02215",600.0,4,8,"Google Phone,USB-C Charging Cable"
241,3397,179820.0,USB-C Charging Cable,1.0,11.95,2019-04-03 08:40:00,"85 Hill St, Boston, MA 02215",11.95,4,8,"Google Phone,USB-C Charging Cable"
242,3412,179835.0,Google Phone,1.0,600.0,2019-04-21 16:38:00,"158 Center St, Portland, OR 97035",600.0,4,16,"Google Phone,Wired Headphones"
243,3413,179835.0,Wired Headphones,1.0,11.99,2019-04-21 16:38:00,"158 Center St, Portland, OR 97035",11.99,4,16,"Google Phone,Wired Headphones"
244,3415,179837.0,Google Phone,1.0,600.0,2019-04-04 11:11:00,"568 Hill St, New York City, NY 10001",600.0,4,11,"Google Phone,USB-C Charging Cable"
245,3416,179837.0,USB-C Charging Cable,1.0,11.95,2019-04-04 11:11:00,"568 Hill St, New York City, NY 10001",11.95,4,11,"Google Phone,USB-C Charging Cable"
246,3464,179885.0,20in Monitor,1.0,109.99,2019-04-26 17:53:00,"369 13th St, New York City, NY 10001",109.99,4,17,"20in Monitor,Bose SoundSport Headphones"
247,3465,179885.0,Bose SoundSport Headphones,1.0,99.99,2019-04-26 17:53:00,"369 13th St, New York City, NY 10001",99.99,4,17,"20in Monitor,Bose SoundSport Headphones"
248,3524,179944.0,Flatscreen TV,1.0,300.0,2019-04-28 09:38:00,"704 Highland St, New York City, NY 10001",300.0,4,9,"Flatscreen TV,AA Batteries (4-pack)"
249,3525,179944.0,AA Batteries (4-pack),1.0,3.84,2019-04-28 09:38:00,"704 Highland St, New York City, NY 10001",3.84,4,9,"Flatscreen TV,AA Batteries (4-pack)"
250,3547,179966.0,iPhone,1.0,700.0,2019-04-15 08:40:00,"979 13th St, New York City, NY 10001",700.0,4,8,"iPhone,Lightning Charging Cable"
251,3548,179966.0,Lightning Charging Cable,1.0,14.95,2019-04-15 08:40:00,"979 13th St, New York City, NY 10001",14.95,4,8,"iPhone,Lightning Charging Cable"
252,3551,179969.0,Google Phone,1.0,600.0,2019-04-21 16:14:00,"729 9th St, Atlanta, GA 30301",600.0,4,16,"Google Phone,Wired Headphones"
253,3552,179969.0,Wired Headphones,1.0,11.99,2019-04-21 16:14:00,"729 9th St, Atlanta, GA 30301",11.99,4,16,"Google Phone,Wired Headphones"
254,3581,179998.0,iPhone,1.0,700.0,2019-04-01 21:17:00,"686 Pine St, New York City, NY 10001",700.0,4,21,"iPhone,Apple Airpods Headphones"
255,3582,179998.0,Apple Airpods Headphones,1.0,150.0,2019-04-01 21:17:00,"686 Pine St, New York City, NY 10001",150.0,4,21,"iPhone,Apple Airpods Headphones"
256,3584,180000.0,iPhone,1.0,700.0,2019-04-15 11:01:00,"704 11th St, New York City, NY 10001",700.0,4,11,"iPhone,Lightning Charging Cable"
257,3585,180000.0,Lightning Charging Cable,1.0,14.95,2019-04-15 11:01:00,"704 11th St, New York City, NY 10001",14.95,4,11,"iPhone,Lightning Charging Cable"
258,3616,180031.0,Vareebadd Phone,1.0,400.0,2019-04-22 15:33:00,"534 10th St, Atlanta, GA 30301",400.0,4,15,"Vareebadd Phone,USB-C Charging Cable"
259,3617,180031.0,USB-C Charging Cable,1.0,11.95,2019-04-22 15:33:00,"534 10th St, Atlanta, GA 30301",11.95,4,15,"Vareebadd Phone,USB-C Charging Cable"
260,3694,180108.0,Bose SoundSport Headphones,1.0,99.99,2019-04-12 13:56:00,"789 Center St, Atlanta, GA 30301",99.99,4,13,"Bose SoundSport Headphones,AA Batteries (4-pack)"
261,3695,180108.0,AA Batteries (4-pack),4.0,3.84,2019-04-12 13:56:00,"789 Center St, Atlanta, GA 30301",15.36,4,13,"Bose SoundSport Headphones,AA Batteries (4-pack)"
262,3722,180135.0,Google Phone,1.0,600.0,2019-04-13 14:46:00,"334 1st St, Seattle, WA 98101",600.0,4,14,"Google Phone,Wired Headphones"
263,3723,180135.0,Wired Headphones,1.0,11.99,2019-04-13 14:46:00,"334 1st St, Seattle, WA 98101",11.99,4,14,"Google Phone,Wired Headphones"
264,3749,180161.0,USB-C Charging Cable,1.0,11.95,2019-04-16 07:56:00,"598 Meadow St, Boston, MA 02215",11.95,4,7,"USB-C Charging Cable,ThinkPad Laptop"
265,3750,180161.0,ThinkPad Laptop,1.0,999.99,2019-04-16 07:56:00,"598 Meadow St, Boston, MA 02215",999.99,4,7,"USB-C Charging Cable,ThinkPad Laptop"
266,3796,180207.0,Apple Airpods Headphones,1.0,150.0,2019-04-13 01:46:00,"196 7th St, Los Angeles, CA 90001",150.0,4,1,"Apple Airpods Headphones,Apple Airpods Headphones"
267,3797,180207.0,Apple Airpods Headphones,1.0,150.0,2019-04-13 01:46:00,"196 7th St, Los Angeles, CA 90001",150.0,4,1,"Apple Airpods Headphones,Apple Airpods Headphones"
268,3803,180213.0,27in FHD Monitor,1.0,149.99,2019-04-18 19:32:00,"161 Washington St, Boston, MA 02215",149.99,4,19,"27in FHD Monitor,AAA Batteries (4-pack)"
269,3804,180213.0,AAA Batteries (4-pack),1.0,2.99,2019-04-18 19:32:00,"161 Washington St, Boston, MA 02215",2.99,4,19,"27in FHD Monitor,AAA Batteries (4-pack)"
270,3818,180227.0,USB-C Charging Cable,3.0,11.95,2019-04-04 10:52:00,"149 8th St, New York City, NY 10001",35.85,4,10,"USB-C Charging Cable,Bose SoundSport Headphones"
271,3819,180227.0,Bose SoundSport Headphones,1.0,99.99,2019-04-04 10:52:00,"149 8th St, New York City, NY 10001",99.99,4,10,"USB-C Charging Cable,Bose SoundSport Headphones"
272,3829,180237.0,iPhone,1.0,700.0,2019-04-18 12:35:00,"746 1st St, Seattle, WA 98101",700.0,4,12,"iPhone,AAA Batteries (4-pack)"
273,3830,180237.0,AAA Batteries (4-pack),1.0,2.99,2019-04-18 12:35:00,"746 1st St, Seattle, WA 98101",2.99,4,12,"iPhone,AAA Batteries (4-pack)"
274,3915,180322.0,USB-C Charging Cable,1.0,11.95,2019-04-13 14:03:00,"732 10th St, San Francisco, CA 94016",11.95,4,14,"USB-C Charging Cable,iPhone"
275,3916,180322.0,iPhone,1.0,700.0,2019-04-13 14:03:00,"732 10th St, San Francisco, CA 94016",700.0,4,14,"USB-C Charging Cable,iPhone"
276,3927,180333.0,AA Batteries (4-pack),5.0,3.84,2019-04-14 09:15:00,"442 Madison St, Seattle, WA 98101",19.2,4,9,"AA Batteries (4-pack),Wired Headphones"
277,3928,180333.0,Wired Headphones,1.0,11.99,2019-04-14 09:15:00,"442 Madison St, Seattle, WA 98101",11.99,4,9,"AA Batteries (4-pack),Wired Headphones"
278,3948,180353.0,27in FHD Monitor,1.0,149.99,2019-04-22 11:58:00,"628 Ridge St, Portland, OR 97035",149.99,4,11,"27in FHD Monitor,AA Batteries (4-pack)"
279,3949,180353.0,AA Batteries (4-pack),1.0,3.84,2019-04-22 11:58:00,"628 Ridge St, Portland, OR 97035",3.84,4,11,"27in FHD Monitor,AA Batteries (4-pack)"
280,3961,180365.0,Lightning Charging Cable,2.0,14.95,2019-04-23 21:27:00,"414 13th St, Los Angeles, CA 90001",29.9,4,21,"Lightning Charging Cable,Google Phone"
281,3962,180365.0,Google Phone,1.0,600.0,2019-04-23 21:27:00,"414 13th St, Los Angeles, CA 90001",600.0,4,21,"Lightning Charging Cable,Google Phone"
282,3967,180370.0,Google Phone,1.0,600.0,2019-04-17 12:55:00,"758 Park St, Los Angeles, CA 90001",600.0,4,12,"Google Phone,USB-C Charging Cable"
283,3968,180370.0,USB-C Charging Cable,1.0,11.95,2019-04-17 12:55:00,"758 Park St, Los Angeles, CA 90001",11.95,4,12,"Google Phone,USB-C Charging Cable"
284,3980,180382.0,AA Batteries (4-pack),1.0,3.84,2019-04-19 14:20:00,"151 8th St, San Francisco, CA 94016",3.84,4,14,"AA Batteries (4-pack),AAA Batteries (4-pack)"
285,3981,180382.0,AAA Batteries (4-pack),2.0,2.99,2019-04-19 14:20:00,"151 8th St, San Francisco, CA 94016",5.98,4,14,"AA Batteries (4-pack),AAA Batteries (4-pack)"
286,3996,180397.0,AA Batteries (4-pack),1.0,3.84,2019-04-21 10:30:00,"757 West St, Los Angeles, CA 90001",3.84,4,10,"AA Batteries (4-pack),Apple Airpods Headphones"
287,3997,180397.0,Apple Airpods Headphones,2.0,150.0,2019-04-21 10:30:00,"757 West St, Los Angeles, CA 90001",300.0,4,10,"AA Batteries (4-pack),Apple Airpods Headphones"
288,3999,180399.0,iPhone,1.0,700.0,2019-04-11 15:57:00,"535 Johnson St, Austin, TX 73301",700.0,4,15,"iPhone,Lightning Charging Cable"
289,4000,180399.0,Lightning Charging Cable,1.0,14.95,2019-04-11 15:57:00,"535 Johnson St, Austin, TX 73301",14.95,4,15,"iPhone,Lightning Charging Cable"
290,4007,180406.0,Bose SoundSport Headphones,1.0,99.99,2019-04-19 15:42:00,"845 4th St, Los Angeles, CA 90001",99.99,4,15,"Bose SoundSport Headphones,Lightning Charging Cable"
